"tahun","bulan","kota_administrasi","kecamatan","penderita_dbd","meninggal","periode_data"
"2019","10","Jakarta Pusat","Cempaka Putih","0","0","201910"
"2019","11","Jakarta Pusat","Cempaka Putih","0","0","201911"
"2019","12","Jakarta Pusat","Cempaka Putih","0","0","201912"
"2019","01","Jakarta Pusat","Gambir","1","0","201901"
"2019","02","Jakarta Pusat","Gambir","5","0","201902"
"2019","03","Jakarta Pusat","Gambir","13","0","201903"
"2019","04","Jakarta Pusat","Gambir","7","0","201904"
"2019","05","Jakarta Pusat","Gambir","4","0","201905"
"2019","06","Jakarta Pusat","Gambir","2","0","201906"
"2019","07","Jakarta Pusat","Gambir","2","0","201907"
"2019","08","Jakarta Pusat","Gambir","0","0","201908"
"2019","09","Jakarta Pusat","Gambir","0","0","201909"
"2019","10","Jakarta Pusat","Gambir","0","0","201910"
"2019","11","Jakarta Pusat","Gambir","0","0","201911"
"2019","12","Jakarta Pusat","Gambir","0","0","201912"
"2019","01","Jakarta Pusat","Johar Baru","6","0","201901"
"2019","02","Jakarta Pusat","Johar Baru","13","0","201902"
"2019","03","Jakarta Pusat","Johar Baru","24","0","201903"
"2019","04","Jakarta Pusat","Johar Baru","8","0","201904"
"2019","05","Jakarta Pusat","Johar Baru","5","0","201905"
"2019","06","Jakarta Pusat","Johar Baru","9","0","201906"
"2019","07","Jakarta Pusat","Johar Baru","1","0","201907"
"2019","08","Jakarta Pusat","Johar Baru","1","0","201908"
"2019","09","Jakarta Pusat","Johar Baru","1","0","201909"
"2019","10","Jakarta Pusat","Johar Baru","1","0","201910"
"2019","11","Jakarta Pusat","Johar Baru","1","0","201911"
"2019","12","Jakarta Pusat","Johar Baru","2","0","201912"
"2019","01","Jakarta Pusat","Kemayoran","9","0","201901"
"2019","02","Jakarta Pusat","Kemayoran","14","0","201902"
"2019","03","Jakarta Pusat","Kemayoran","19","0","201903"
"2019","04","Jakarta Pusat","Kemayoran","6","0","201904"
"2019","05","Jakarta Pusat","Kemayoran","19","0","201905"
"2019","06","Jakarta Pusat","Kemayoran","4","0","201906"
"2019","07","Jakarta Pusat","Kemayoran","4","0","201907"
"2019","08","Jakarta Pusat","Kemayoran","1","0","201908"
"2019","09","Jakarta Pusat","Kemayoran","0","0","201909"
"2019","10","Jakarta Pusat","Kemayoran","0","0","201910"
"2019","11","Jakarta Pusat","Kemayoran","0","0","201911"
"2019","12","Jakarta Pusat","Kemayoran","2","0","201912"
"2019","01","Jakarta Pusat","Menteng","9","0","201901"
"2019","02","Jakarta Pusat","Menteng","17","0","201902"
"2019","03","Jakarta Pusat","Menteng","10","0","201903"
"2019","04","Jakarta Pusat","Menteng","7","0","201904"
"2019","05","Jakarta Pusat","Menteng","5","0","201905"
"2019","06","Jakarta Pusat","Menteng","4","0","201906"
"2019","07","Jakarta Pusat","Menteng","0","0","201907"
"2019","08","Jakarta Pusat","Menteng","1","0","201908"
"2019","09","Jakarta Pusat","Menteng","0","0","201909"
"2019","10","Jakarta Pusat","Menteng","0","0","201910"
"2019","11","Jakarta Pusat","Menteng","1","0","201911"
"2019","12","Jakarta Pusat","Menteng","0","0","201912"
"2019","01","Jakarta Pusat","Sawah Besar","6","0","201901"
"2019","02","Jakarta Pusat","Sawah Besar","7","0","201902"
"2019","03","Jakarta Pusat","Sawah Besar","14","0","201903"
"2019","04","Jakarta Pusat","Sawah Besar","8","0","201904"
"2019","05","Jakarta Pusat","Sawah Besar","7","0","201905"
"2019","06","Jakarta Pusat","Sawah Besar","5","0","201906"
"2019","07","Jakarta Pusat","Sawah Besar","3","0","201907"
"2019","08","Jakarta Pusat","Sawah Besar","0","0","201908"
"2019","09","Jakarta Pusat","Sawah Besar","0","0","201909"
"2019","10","Jakarta Pusat","Sawah Besar","1","0","201910"
"2019","11","Jakarta Pusat","Sawah Besar","0","0","201911"
"2019","12","Jakarta Pusat","Sawah Besar","0","0","201912"
"2019","01","Jakarta Pusat","Senen","9","0","201901"
"2019","02","Jakarta Pusat","Senen","9","0","201902"
"2019","03","Jakarta Pusat","Senen","11","0","201903"
"2019","04","Jakarta Pusat","Senen","10","0","201904"
"2019","05","Jakarta Pusat","Senen","7","0","201905"
"2019","06","Jakarta Pusat","Senen","3","0","201906"
"2019","07","Jakarta Pusat","Senen","1","0","201907"
"2019","08","Jakarta Pusat","Senen","0","0","201908"
"2019","09","Jakarta Pusat","Senen","0","0","201909"
"2019","10","Jakarta Pusat","Senen","0","0","201910"
"2019","11","Jakarta Pusat","Senen","0","0","201911"
"2019","12","Jakarta Pusat","Senen","0","0","201912"
"2019","01","Jakarta Pusat","Tanah Abang","11","0","201901"
"2019","02","Jakarta Pusat","Tanah Abang","25","0","201902"
"2019","03","Jakarta Pusat","Tanah Abang","31","0","201903"
"2019","04","Jakarta Pusat","Tanah Abang","10","0","201904"
"2019","05","Jakarta Pusat","Tanah Abang","6","0","201905"
"2019","06","Jakarta Pusat","Tanah Abang","4","0","201906"
"2019","07","Jakarta Pusat","Tanah Abang","3","0","201907"
"2019","08","Jakarta Pusat","Tanah Abang","0","0","201908"
"2019","09","Jakarta Pusat","Tanah Abang","0","0","201909"
"2019","10","Jakarta Pusat","Tanah Abang","0","0","201910"
"2019","11","Jakarta Pusat","Tanah Abang","2","0","201911"
"2019","12","Jakarta Pusat","Tanah Abang","0","0","201912"
"2019","01","Jakarta Utara","Cilincing","15","0","201901"
"2019","02","Jakarta Utara","Cilincing","45","0","201902"
"2019","03","Jakarta Utara","Cilincing","88","0","201903"
"2019","04","Jakarta Utara","Cilincing","16","0","201904"
"2019","05","Jakarta Utara","Cilincing","30","0","201905"
"2019","06","Jakarta Utara","Cilincing","20","0","201906"
"2019","07","Jakarta Utara","Cilincing","3","0","201907"
"2019","08","Jakarta Utara","Cilincing","1","0","201908"
"2019","09","Jakarta Utara","Cilincing","0","0","201909"
"2019","10","Jakarta Utara","Cilincing","1","0","201910"
"2019","11","Jakarta Utara","Cilincing","0","0","201911"
"2019","12","Jakarta Utara","Cilincing","6","0","201912"
"2019","01","Jakarta Utara","Kelapa Gading","10","0","201901"
"2019","02","Jakarta Utara","Kelapa Gading","14","0","201902"
"2019","03","Jakarta Utara","Kelapa Gading","16","0","201903"
"2019","04","Jakarta Utara","Kelapa Gading","20","0","201904"
"2019","05","Jakarta Utara","Kelapa Gading","31","0","201905"
"2019","06","Jakarta Utara","Kelapa Gading","35","0","201906"
"2019","07","Jakarta Utara","Kelapa Gading","1","0","201907"
"2019","08","Jakarta Utara","Kelapa Gading","4","0","201908"
"2019","09","Jakarta Utara","Kelapa Gading","1","0","201909"
"2019","10","Jakarta Utara","Kelapa Gading","0","0","201910"
"2019","11","Jakarta Utara","Kelapa Gading","1","0","201911"
"2019","12","Jakarta Utara","Kelapa Gading","5","0","201912"
"2019","01","Jakarta Utara","Koja","14","0","201901"
"2019","02","Jakarta Utara","Koja","23","0","201902"
"2019","03","Jakarta Utara","Koja","32","0","201903"
"2019","04","Jakarta Utara","Koja","11","0","201904"
"2019","05","Jakarta Utara","Koja","17","0","201905"
"2019","06","Jakarta Utara","Koja","29","0","201906"
"2019","07","Jakarta Utara","Koja","9","0","201907"
"2019","08","Jakarta Utara","Koja","7","0","201908"
"2019","09","Jakarta Utara","Koja","1","0","201909"
"2019","10","Jakarta Utara","Koja","2","0","201910"
"2019","11","Jakarta Utara","Koja","3","0","201911"
"2019","12","Jakarta Utara","Koja","5","0","201912"
"2019","01","Jakarta Utara","Pademangan","3","0","201901"
"2019","02","Jakarta Utara","Pademangan","10","0","201902"
"2019","03","Jakarta Utara","Pademangan","11","0","201903"
"2019","04","Jakarta Utara","Pademangan","17","0","201904"
"2019","05","Jakarta Utara","Pademangan","8","0","201905"
"2019","06","Jakarta Utara","Pademangan","7","0","201906"
"2019","07","Jakarta Utara","Pademangan","3","0","201907"
"2019","08","Jakarta Utara","Pademangan","0","0","201908"
"2019","09","Jakarta Utara","Pademangan","1","0","201909"
"2019","10","Jakarta Utara","Pademangan","3","0","201910"
"2019","11","Jakarta Utara","Pademangan","3","0","201911"
"2019","12","Jakarta Utara","Pademangan","1","0","201912"
"2019","01","Jakarta Utara","Penjaringan","14","0","201901"
"2019","02","Jakarta Utara","Penjaringan","34","0","201902"
"2019","03","Jakarta Utara","Penjaringan","35","0","201903"
"2019","04","Jakarta Utara","Penjaringan","30","0","201904"
"2019","05","Jakarta Utara","Penjaringan","10","0","201905"
"2019","06","Jakarta Utara","Penjaringan","12","0","201906"
"2019","07","Jakarta Utara","Penjaringan","4","0","201907"
"2019","08","Jakarta Utara","Penjaringan","4","0","201908"
"2019","09","Jakarta Utara","Penjaringan","2","0","201909"
"2019","10","Jakarta Utara","Penjaringan","0","0","201910"
"2019","11","Jakarta Utara","Penjaringan","3","0","201911"
"2019","12","Jakarta Utara","Penjaringan","2","0","201912"
"2019","01","Jakarta Utara","Tanjung Priok","16","0","201901"
"2019","02","Jakarta Utara","Tanjung Priok","30","0","201902"
"2019","03","Jakarta Utara","Tanjung Priok","39","0","201903"
"2019","04","Jakarta Utara","Tanjung Priok","24","0","201904"
"2019","05","Jakarta Utara","Tanjung Priok","48","0","201905"
"2019","06","Jakarta Utara","Tanjung Priok","13","0","201906"
"2019","07","Jakarta Utara","Tanjung Priok","8","0","201907"
"2019","08","Jakarta Utara","Tanjung Priok","4","0","201908"
"2019","09","Jakarta Utara","Tanjung Priok","1","0","201909"
"2019","10","Jakarta Utara","Tanjung Priok","4","0","201910"
"2019","11","Jakarta Utara","Tanjung Priok","0","0","201911"
"2019","12","Jakarta Utara","Tanjung Priok","2","0","201912"
"2019","01","Jakarta Barat","Cengkareng","70","0","201901"
"2019","02","Jakarta Barat","Cengkareng","154","0","201902"
"2019","03","Jakarta Barat","Cengkareng","147","0","201903"
"2018","08","Jakarta Utara","Kelapa Gading","1","0","201808"
"2018","09","Jakarta Utara","Kelapa Gading","0","0","201809"
"2018","10","Jakarta Utara","Kelapa Gading","0","0","201810"
"2018","11","Jakarta Utara","Kelapa Gading","0","0","201811"
"2018","12","Jakarta Utara","Kelapa Gading","0","0","201812"
"2018","01","Jakarta Utara","Koja","1","0","201801"
"2018","02","Jakarta Utara","Koja","1","0","201802"
"2018","03","Jakarta Utara","Koja","3","0","201803"
"2018","04","Jakarta Utara","Koja","2","0","201804"
"2018","05","Jakarta Utara","Koja","1","0","201805"
"2018","06","Jakarta Utara","Koja","1","0","201806"
"2018","07","Jakarta Utara","Koja","3","0","201807"
"2018","08","Jakarta Utara","Koja","2","0","201808"
"2018","09","Jakarta Utara","Koja","2","0","201809"
"2018","10","Jakarta Utara","Koja","0","0","201810"
"2018","11","Jakarta Utara","Koja","1","0","201811"
"2018","12","Jakarta Utara","Koja","0","0","201812"
"2018","01","Jakarta Utara","Pademangan","1","0","201801"
"2018","02","Jakarta Utara","Pademangan","1","0","201802"
"2018","03","Jakarta Utara","Pademangan","1","0","201803"
"2018","04","Jakarta Utara","Pademangan","1","0","201804"
"2018","05","Jakarta Utara","Pademangan","4","0","201805"
"2018","06","Jakarta Utara","Pademangan","3","0","201806"
"2018","07","Jakarta Utara","Pademangan","0","0","201807"
"2018","08","Jakarta Utara","Pademangan","0","0","201808"
"2018","09","Jakarta Utara","Pademangan","2","0","201809"
"2018","10","Jakarta Utara","Pademangan","4","0","201810"
"2018","11","Jakarta Utara","Pademangan","1","0","201811"
"2018","12","Jakarta Utara","Pademangan","2","0","201812"
"2018","01","Jakarta Utara","Penjaringan","1","0","201801"
"2018","02","Jakarta Utara","Penjaringan","3","0","201802"
"2018","03","Jakarta Utara","Penjaringan","4","0","201803"
"2018","04","Jakarta Utara","Penjaringan","5","0","201804"
"2018","05","Jakarta Utara","Penjaringan","5","0","201805"
"2018","06","Jakarta Utara","Penjaringan","2","0","201806"
"2018","07","Jakarta Utara","Penjaringan","1","0","201807"
"2018","08","Jakarta Utara","Penjaringan","2","0","201808"
"2018","09","Jakarta Utara","Penjaringan","5","0","201809"
"2018","10","Jakarta Utara","Penjaringan","2","0","201810"
"2018","11","Jakarta Utara","Penjaringan","1","0","201811"
"2018","12","Jakarta Utara","Penjaringan","2","0","201812"
"2018","01","Jakarta Utara","Tanjung Priok","15","0","201801"
"2018","02","Jakarta Utara","Tanjung Priok","15","0","201802"
"2018","03","Jakarta Utara","Tanjung Priok","22","0","201803"
"2018","04","Jakarta Utara","Tanjung Priok","14","0","201804"
"2018","05","Jakarta Utara","Tanjung Priok","19","0","201805"
"2018","06","Jakarta Utara","Tanjung Priok","12","0","201806"
"2018","07","Jakarta Utara","Tanjung Priok","6","0","201807"
"2018","08","Jakarta Utara","Tanjung Priok","9","0","201808"
"2018","09","Jakarta Utara","Tanjung Priok","2","0","201809"
"2018","10","Jakarta Utara","Tanjung Priok","3","0","201810"
"2018","11","Jakarta Utara","Tanjung Priok","4","0","201811"
"2018","12","Jakarta Utara","Tanjung Priok","4","0","201812"
"2018","01","Jakarta Barat","Cengkareng","19","0","201801"
"2018","02","Jakarta Barat","Cengkareng","18","0","201802"
"2018","03","Jakarta Barat","Cengkareng","26","0","201803"
"2018","04","Jakarta Barat","Cengkareng","36","0","201804"
"2018","04","Jakarta Barat","Kalideres","20","0","201804"
"2018","05","Jakarta Barat","Kalideres","23","0","201805"
"2018","06","Jakarta Barat","Kalideres","21","0","201806"
"2018","07","Jakarta Barat","Kalideres","12","0","201807"
"2018","08","Jakarta Barat","Kalideres","22","0","201808"
"2018","09","Jakarta Barat","Kalideres","15","0","201809"
"2018","10","Jakarta Barat","Kalideres","16","0","201810"
"2018","11","Jakarta Barat","Kalideres","16","0","201811"
"2018","12","Jakarta Barat","Kalideres","19","0","201812"
"2018","01","Jakarta Barat","Kebon Jeruk","11","0","201801"
"2018","02","Jakarta Barat","Kebon Jeruk","4","0","201802"
"2018","03","Jakarta Barat","Kebon Jeruk","11","0","201803"
"2018","04","Jakarta Barat","Kebon Jeruk","9","0","201804"
"2018","05","Jakarta Barat","Kebon Jeruk","7","0","201805"
"2018","06","Jakarta Barat","Kebon Jeruk","7","0","201806"
"2018","07","Jakarta Barat","Kebon Jeruk","3","0","201807"
"2018","08","Jakarta Barat","Kebon Jeruk","1","0","201808"
"2018","09","Jakarta Barat","Kebon Jeruk","2","0","201809"
"2018","10","Jakarta Barat","Kebon Jeruk","2","0","201810"
"2018","11","Jakarta Barat","Kebon Jeruk","1","0","201811"
"2018","12","Jakarta Barat","Kebon Jeruk","2","0","201812"
"2018","01","Jakarta Barat","Kembangan","10","0","201801"
"2018","02","Jakarta Barat","Kembangan","11","0","201802"
"2018","03","Jakarta Barat","Kembangan","14","0","201803"
"2018","04","Jakarta Barat","Kembangan","19","0","201804"
"2018","05","Jakarta Barat","Kembangan","12","0","201805"
"2018","06","Jakarta Barat","Kembangan","10","0","201806"
"2018","07","Jakarta Barat","Kembangan","5","0","201807"
"2018","08","Jakarta Barat","Kembangan","3","0","201808"
"2018","09","Jakarta Barat","Kembangan","2","0","201809"
"2018","10","Jakarta Barat","Kembangan","1","0","201810"
"2018","11","Jakarta Barat","Kembangan","1","0","201811"
"2018","12","Jakarta Barat","Kembangan","5","0","201812"
"2018","05","Jakarta Barat","Cengkareng","33","0","201805"
"2018","06","Jakarta Barat","Cengkareng","30","0","201806"
"2018","07","Jakarta Barat","Cengkareng","21","0","201807"
"2018","08","Jakarta Barat","Cengkareng","13","0","201808"
"2018","09","Jakarta Barat","Cengkareng","16","0","201809"
"2018","10","Jakarta Barat","Cengkareng","16","0","201810"
"2018","11","Jakarta Barat","Cengkareng","18","0","201811"
"2018","12","Jakarta Barat","Cengkareng","22","0","201812"
"2018","01","Jakarta Barat","Grogol Petamburan","14","0","201801"
"2018","02","Jakarta Barat","Grogol Petamburan","7","0","201802"
"2018","03","Jakarta Barat","Grogol Petamburan","13","0","201803"
"2018","04","Jakarta Barat","Grogol Petamburan","31","0","201804"
"2018","05","Jakarta Barat","Grogol Petamburan","46","0","201805"
"2018","06","Jakarta Barat","Grogol Petamburan","15","0","201806"
"2018","07","Jakarta Barat","Grogol Petamburan","7","0","201807"
"2018","08","Jakarta Barat","Grogol Petamburan","8","0","201808"
"2018","09","Jakarta Barat","Grogol Petamburan","1","0","201809"
"2018","10","Jakarta Barat","Grogol Petamburan","4","0","201810"
"2018","11","Jakarta Barat","Grogol Petamburan","1","0","201811"
"2018","12","Jakarta Barat","Grogol Petamburan","3","0","201812"
"2018","01","Jakarta Barat","Kalideres","3","0","201801"
"2018","02","Jakarta Barat","Kalideres","12","0","201802"
"2018","03","Jakarta Barat","Kalideres","19","0","201803"
"2017","01","Jakarta Pusat","Cempaka Putih","6","0","201701"
"2017","02","Jakarta Pusat","Cempaka Putih","3","0","201702"
"2017","03","Jakarta Pusat","Cempaka Putih","1","0","201703"
"2017","04","Jakarta Pusat","Cempaka Putih","0","0","201704"
"2017","05","Jakarta Pusat","Cempaka Putih","0","0","201705"
"2017","06","Jakarta Pusat","Cempaka Putih","2","0","201706"
"2017","07","Jakarta Pusat","Cempaka Putih","0","0","201707"
"2017","08","Jakarta Pusat","Cempaka Putih","1","0","201708"
"2017","09","Jakarta Pusat","Cempaka Putih","0","0","201709"
"2017","10","Jakarta Pusat","Cempaka Putih","1","0","201710"
"2017","11","Jakarta Pusat","Cempaka Putih","0","0","201711"
"2017","12","Jakarta Pusat","Cempaka Putih","2","0","201712"
"2017","01","Jakarta Pusat","Gambir","2","0","201701"
"2017","02","Jakarta Pusat","Gambir","2","0","201702"
"2017","03","Jakarta Pusat","Gambir","2","0","201703"
"2017","04","Jakarta Pusat","Gambir","0","0","201704"
"2017","05","Jakarta Pusat","Gambir","1","0","201705"
"2017","06","Jakarta Pusat","Gambir","1","0","201706"
"2017","07","Jakarta Pusat","Gambir","0","0","201707"
"2017","08","Jakarta Pusat","Gambir","0","0","201708"
"2017","09","Jakarta Pusat","Gambir","0","0","201709"
"2017","10","Jakarta Pusat","Gambir","1","0","201710"
"2017","11","Jakarta Pusat","Gambir","0","0","201711"
"2017","12","Jakarta Pusat","Gambir","0","0","201712"
"2017","01","Jakarta Pusat","Johar Baru","4","0","201701"
"2017","02","Jakarta Pusat","Johar Baru","0","0","201702"
"2017","03","Jakarta Pusat","Johar Baru","0","0","201703"
"2017","04","Jakarta Pusat","Johar Baru","4","0","201704"
"2017","05","Jakarta Pusat","Johar Baru","1","0","201705"
"2017","06","Jakarta Pusat","Johar Baru","3","0","201706"
"2017","07","Jakarta Pusat","Johar Baru","1","0","201707"
"2017","08","Jakarta Pusat","Johar Baru","1","0","201708"
"2017","09","Jakarta Pusat","Johar Baru","1","0","201709"
"2017","10","Jakarta Pusat","Johar Baru","0","0","201710"
"2017","11","Jakarta Pusat","Johar Baru","2","0","201711"
"2017","12","Jakarta Pusat","Johar Baru","0","0","201712"
"2017","01","Jakarta Pusat","Kemayoran","10","0","201701"
"2017","02","Jakarta Pusat","Kemayoran","4","0","201702"
"2017","03","Jakarta Pusat","Kemayoran","3","0","201703"
"2017","04","Jakarta Pusat","Kemayoran","2","0","201704"
"2017","05","Jakarta Pusat","Kemayoran","4","0","201705"
"2017","06","Jakarta Pusat","Kemayoran","6","0","201706"
"2017","07","Jakarta Pusat","Kemayoran","0","0","201707"
"2017","08","Jakarta Pusat","Kemayoran","3","0","201708"
"2017","09","Jakarta Pusat","Kemayoran","2","0","201709"
"2017","10","Jakarta Pusat","Kemayoran","0","0","201710"
"2017","11","Jakarta Pusat","Kemayoran","2","0","201711"
"2017","12","Jakarta Pusat","Kemayoran","4","0","201712"
"2017","01","Jakarta Pusat","Menteng","2","0","201701"
"2017","02","Jakarta Pusat","Menteng","0","0","201702"
"2017","03","Jakarta Pusat","Menteng","5","0","201703"
"2017","04","Jakarta Pusat","Menteng","3","0","201704"
"2017","05","Jakarta Pusat","Menteng","0","0","201705"
"2017","06","Jakarta Pusat","Menteng","3","0","201706"
"2017","07","Jakarta Pusat","Menteng","2","0","201707"
"2017","08","Jakarta Pusat","Menteng","1","0","201708"
"2017","09","Jakarta Pusat","Menteng","1","0","201709"
"2017","10","Jakarta Pusat","Menteng","2","0","201710"
"2017","11","Jakarta Pusat","Menteng","2","0","201711"
"2017","12","Jakarta Pusat","Menteng","0","0","201712"
"2017","01","Jakarta Pusat","Sawah Besar","2","0","201701"
"2017","02","Jakarta Pusat","Sawah Besar","2","0","201702"
"2017","03","Jakarta Pusat","Sawah Besar","2","0","201703"
"2017","04","Jakarta Pusat","Sawah Besar","2","0","201704"
"2017","05","Jakarta Pusat","Sawah Besar","0","0","201705"
"2017","06","Jakarta Pusat","Sawah Besar","1","0","201706"
"2017","07","Jakarta Pusat","Sawah Besar","0","0","201707"
"2017","08","Jakarta Pusat","Sawah Besar","0","0","201708"
"2017","09","Jakarta Pusat","Sawah Besar","0","0","201709"
"2017","10","Jakarta Pusat","Sawah Besar","0","0","201710"
"2017","11","Jakarta Pusat","Sawah Besar","1","0","201711"
"2017","12","Jakarta Pusat","Sawah Besar","0","0","201712"
"2017","01","Jakarta Pusat","Senen","1","0","201701"
"2017","02","Jakarta Pusat","Senen","1","0","201702"
"2017","03","Jakarta Pusat","Senen","0","0","201703"
"2017","04","Jakarta Pusat","Senen","0","0","201704"
"2017","05","Jakarta Pusat","Senen","1","0","201705"
"2017","06","Jakarta Pusat","Senen","0","0","201706"
"2017","07","Jakarta Pusat","Senen","0","0","201707"
"2017","08","Jakarta Pusat","Senen","1","0","201708"
"2017","09","Jakarta Pusat","Senen","0","0","201709"
"2017","10","Jakarta Pusat","Senen","1","0","201710"
"2017","11","Jakarta Pusat","Senen","0","0","201711"
"2017","12","Jakarta Pusat","Senen","0","0","201712"
"2017","01","Jakarta Pusat","Tanah Abang","4","0","201701"
"2017","02","Jakarta Pusat","Tanah Abang","0","0","201702"
"2017","03","Jakarta Pusat","Tanah Abang","0","0","201703"
"2017","04","Jakarta Pusat","Tanah Abang","2","0","201704"
"2017","05","Jakarta Pusat","Tanah Abang","2","0","201705"
"2017","06","Jakarta Pusat","Tanah Abang","0","0","201706"
"2017","07","Jakarta Pusat","Tanah Abang","0","0","201707"
"2017","08","Jakarta Pusat","Tanah Abang","0","0","201708"
"2017","09","Jakarta Pusat","Tanah Abang","0","0","201709"
"2017","10","Jakarta Pusat","Tanah Abang","0","0","201710"
"2017","11","Jakarta Pusat","Tanah Abang","1","0","201711"
"2017","12","Jakarta Pusat","Tanah Abang","2","0","201712"
"2017","01","Jakarta Utara","Cilincing","42","0","201701"
"2017","02","Jakarta Utara","Cilincing","22","0","201702"
"2017","03","Jakarta Utara","Cilincing","26","0","201703"
"2017","04","Jakarta Utara","Cilincing","29","0","201704"
"2017","05","Jakarta Utara","Cilincing","19","0","201705"
"2017","06","Jakarta Utara","Cilincing","5","0","201706"
"2017","07","Jakarta Utara","Cilincing","3","0","201707"
"2017","08","Jakarta Utara","Cilincing","0","0","201708"
"2017","09","Jakarta Utara","Cilincing","4","0","201709"
"2017","10","Jakarta Utara","Cilincing","20","0","201710"
"2017","11","Jakarta Utara","Cilincing","31","0","201711"
"2017","12","Jakarta Utara","Cilincing","5","0","201712"
"2017","01","Jakarta Utara","Kelapa Gading","7","0","201701"
"2017","02","Jakarta Utara","Kelapa Gading","8","0","201702"
"2017","03","Jakarta Utara","Kelapa Gading","11","0","201703"
"2017","04","Jakarta Utara","Kelapa Gading","2","0","201704"
"2017","05","Jakarta Utara","Kelapa Gading","9","0","201705"
"2017","06","Jakarta Utara","Kelapa Gading","3","0","201706"
"2016","01","Jakarta Pusat","Cempaka Putih","10","0","201601"
"2016","02","Jakarta Pusat","Cempaka Putih","0","0","201602"
"2016","01","Jakarta Pusat","Gambir","5","0","201601"
"2016","02","Jakarta Pusat","Gambir","4","0","201602"
"2016","01","Jakarta Pusat","Johar Baru","15","0","201601"
"2016","02","Jakarta Pusat","Johar Baru","4","0","201602"
"2016","01","Jakarta Pusat","Kemayoran","13","0","201601"
"2016","02","Jakarta Pusat","Kemayoran","7","0","201602"
"2016","01","Jakarta Pusat","Menteng","6","1","201601"
"2016","02","Jakarta Pusat","Menteng","8","0","201602"
"2016","01","Jakarta Pusat","Sawah Besar","18","0","201601"
"2016","02","Jakarta Pusat","Sawah Besar","4","0","201602"
"2016","01","Jakarta Pusat","Senen","9","0","201601"
"2016","02","Jakarta Pusat","Senen","0","0","201602"
"2016","01","Jakarta Pusat","Tanah Abang","10","0","201601"
"2016","02","Jakarta Pusat","Tanah Abang","4","0","201602"
"2016","01","Jakarta Utara","Cilincing","31","0","201601"
"2016","02","Jakarta Utara","Cilincing","15","0","201602"
"2016","01","Jakarta Utara","Kelapa Gading","27","0","201601"
"2016","02","Jakarta Utara","Kelapa Gading","15","0","201602"
"2016","01","Jakarta Utara","Koja","44","0","201601"
"2016","02","Jakarta Utara","Koja","7","0","201602"
"2016","01","Jakarta Utara","Pademangan","10","0","201601"
"2016","02","Jakarta Utara","Pademangan","4","0","201602"
"2016","01","Jakarta Utara","Penjaringan","32","0","201601"
"2016","02","Jakarta Utara","Penjaringan","2","0","201602"
"2016","01","Jakarta Utara","Tanjung Priok","26","0","201601"
"2016","02","Jakarta Utara","Tanjung Priok","6","0","201602"
"2016","01","Jakarta Barat","Cengkareng","57","0","201601"
"2016","02","Jakarta Barat","Cengkareng","34","0","201602"
"2016","01","Jakarta Barat","Grogol Petamburan","32","0","201601"
"2016","02","Jakarta Barat","Grogol Petamburan","20","0","201602"
"2016","01","Jakarta Barat","Kalideres","28","0","201601"
"2016","02","Jakarta Barat","Kalideres","14","0","201602"
"2016","01","Jakarta Barat","Kebon Jeruk","13","0","201601"
"2016","02","Jakarta Barat","Kebon Jeruk","5","0","201602"
"2016","01","Jakarta Barat","Kembangan","16","0","201601"
"2016","02","Jakarta Barat","Kembangan","4","0","201602"
"2016","01","Jakarta Barat","Palmerah","21","0","201601"
"2016","02","Jakarta Barat","Palmerah","8","0","201602"
"2016","01","Jakarta Barat","Taman Sari","12","0","201601"
"2016","02","Jakarta Barat","Taman Sari","4","0","201602"
"2016","01","Jakarta Barat","Tambora","6","0","201601"
"2016","02","Jakarta Barat","Tambora","5","0","201602"
"2016","01","Jakarta Selatan","Cilandak","23","0","201601"
"2016","02","Jakarta Selatan","Cilandak","20","0","201602"
"2016","01","Jakarta Selatan","Jagakarsa","41","0","201601"
"2016","02","Jakarta Selatan","Jagakarsa","12","0","201602"
"2016","01","Jakarta Selatan","Kebayoran Baru","28","0","201601"
"2016","02","Jakarta Selatan","Kebayoran Baru","4","0","201602"
"2016","01","Jakarta Selatan","Kebayoran Lama","35","0","201601"
"2016","02","Jakarta Selatan","Kebayoran Lama","29","0","201602"
"2016","01","Jakarta Selatan","Mampang Prapatan","17","0","201601"
"2016","02","Jakarta Selatan","Mampang Prapatan","8","0","201602"
"2016","01","Jakarta Selatan","Pancoran","19","0","201601"
"2016","02","Jakarta Selatan","Pancoran","5","0","201602"
"2016","01","Jakarta Selatan","Pasar Minggu","52","0","201601"
"2016","02","Jakarta Selatan","Pasar Minggu","21","0","201602"
"2016","01","Jakarta Selatan","Pesanggrahan","15","0","201601"
"2016","02","Jakarta Selatan","Pesanggrahan","11","0","201602"
"2016","01","Jakarta Selatan","Setia Budi","24","0","201601"
"2016","02","Jakarta Selatan","Setia Budi","8","0","201602"
"2016","01","Jakarta Selatan","Tebet","36","1","201601"
"2016","02","Jakarta Selatan","Tebet","12","0","201602"
"2016","01","Jakarta Timur","Cakung","22","0","201601"
"2016","02","Jakarta Timur","Cakung","12","0","201602"
"2016","01","Jakarta Timur","Cipayung","14","0","201601"
"2016","02","Jakarta Timur","Cipayung","21","0","201602"
"2016","01","Jakarta Timur","Ciracas","30","0","201601"
"2016","02","Jakarta Timur","Ciracas","20","0","201602"
"2016","01","Jakarta Timur","Duren Sawit","45","0","201601"
